lat,lon,depth
63.45145335828353,10.389374576459291,0.5
63.45145335828353,10.390017729377872,0.5
63.45170230682131,10.389696158511626,0.5
63.45195125535909,10.39001774615717,0.5
63.45095546120797,10.390660854332053,0.5
63.45120440974575,10.390339294651293,0.5
63.45145335828353,10.390660882296453,0.5
63.45170230682131,10.390339317023251,0.5
63.45195125535909,10.390660910261948,0.5
63.45220020389687,10.390339339396085,0.5
63.45095546120797,10.391303996064874,0.5
63.45120440974575,10.39098244197694,0.5
63.45145335828353,10.391304035215034,0.5
63.45170230682131,10.390982475534877,0.5
63.45195125535909,10.391304074366728,0.5
63.45220020389687,10.390982509094128,0.5
63.45244915243466,10.391304113519952,0.5
63.45045756413241,10.391947087463743,0.5
63.45070651267019,10.39162554456042,0.5
63.45095546120797,10.391947137797695,0.5
63.45120440974575,10.391625589302587,0.5
63.45145335828353,10.391947188133615,0.5
63.45170230682131,10.391625634046502,0.5
63.45195125535909,10.391947238471507,0.5
63.45220020389687,10.39162567879217,0.5
63.45244915243466,10.391947288811368,0.5
63.45269810097244,10.391625723539589,0.5
63.45294704951022,10.391947339153198,0.5
63.45045756413241,10.392590218011241,0.5
63.45070651267019,10.392268680700525,0.5
63.45095546120797,10.392590279530516,0.5
63.45120440974575,10.392268736628232,0.5
63.45145335828353,10.392590341052196,0.5
63.45170230682131,10.392268792558129,0.5
63.45195125535909,10.392590402576287,0.5
63.45220020389687,10.392268848490213,0.5
63.45244915243466,10.392590464102783,0.5
63.45269810097244,10.392268904424485,0.5
63.45294704951022,10.392590525631686,0.5
63.44995966705684,10.393233275856986,0.5
63.450208615594626,10.392911749730006,0.5
63.45045756413241,10.39323334855874,0.5
63.45070651267019,10.392911816840629,0.5
63.45095546120797,10.393233421263336,0.5
63.45120440974575,10.392911883953879,0.5
63.45145335828353,10.39323349397078,0.5
63.45170230682131,10.392911951069754,0.5
63.45195125535909,10.393233566681065,0.5
63.45220020389687,10.392912018188255,0.5
63.45244915243466,10.393233639394198,0.5
63.45269810097244,10.392912085309382,0.5
63.45294704951022,10.393233712110176,0.5
63.453195998048,10.392912152433135,0.5
63.45344494658578,10.393233784828997,0.5
63.44995966705684,10.393876395219598,0.5
63.450208615594626,10.393554874685007,0.5
63.45045756413241,10.393876479106236,0.5
63.45070651267019,10.393554952980734,0.5
63.45095546120797,10.393876562996157,0.5
63.45120440974575,10.393555031279526,0.5
63.45145335828353,10.39387664688936,0.5
63.45170230682131,10.39355510958138,0.5
63.45195125535909,10.393876730785845,0.5
63.45220020389687,10.393555187886298,0.5
63.45244915243466,10.393876814685612,0.5
63.45269810097244,10.39355526619428,0.5
63.45294704951022,10.393876898588664,0.5
63.453195998048,10.393555344505325,0.5
63.45344494658578,10.393876982494998,0.5
63.453693895123564,10.393555422819436,0.5
63.453942843661345,10.393877066404615,0.5
63.449461769981276,10.394519419514408,0.5
63.44971071851906,10.394197910162678,0.5
63.44995966705684,10.394519514582212,0.5
63.450208615594626,10.394197999640008,0.5
63.45045756413241,10.394519609653734,0.5
63.45070651267019,10.39419808912084,0.5
63.45095546120797,10.394519704728978,0.5
63.45120440974575,10.394198178605171,0.5
63.45145335828353,10.394519799807941,0.5
63.45170230682131,10.394198268093005,0.5
63.45195125535909,10.394519894890625,0.5
63.45220020389687,10.39419835758434,0.5
63.45244915243466,10.394519989977027,0.5
63.45269810097244,10.394198447079177,0.5
63.45294704951022,10.394520085067152,0.5
63.453195998048,10.394198536577514,0.5
63.45344494658578,10.394520180160997,0.5
63.453693895123564,10.394198626079355,0.5
63.453942843661345,10.394520275258563,0.5
63.449461769981276,10.395162527692573,0.5
63.44971071851906,10.394841023933013,0.5
63.44995966705684,10.395162633944825,0.5
63.450208615594626,10.39484112459501,0.5
63.45045756413241,10.395162740201233,0.5
63.45070651267019,10.394841225260944,0.5
63.45095546120797,10.3951628464618,0.5
63.45120440974575,10.394841325930818,0.5
63.45145335828353,10.395162952726523,0.5
63.45170230682131,10.39484142660463,0.5
63.45195125535909,10.395163058995404,0.5
63.45220020389687,10.394841527282383,0.5
63.45244915243466,10.395163165268443,0.5
63.45269810097244,10.394841627964073,0.5
63.45294704951022,10.39516327154564,0.5
63.453195998048,10.394841728649704,0.5
63.45344494658578,10.395163377826997,0.5
63.453693895123564,10.394841829339274,0.5
63.453942843661345,10.395163484112512,0.5
63.454191792199126,10.394841930032785,0.5
63.454440740736906,10.395163590402186,0.5
63.448963872905715,10.395805518438635,0.5
63.449212821443496,10.39548402586106,0.5
63.449461769981276,10.39580563587074,0.5
63.44971071851906,10.395484137703347,0.5
63.44995966705684,10.395805753307439,0.5
63.450208615594626,10.39548424955001,0.5
63.45045756413241,10.395805870748731,0.5
63.45070651267019,10.39548436140105,0.5
63.45095546120797,10.39580598819462,0.5
63.45120440974575,10.395484473256465,0.5
63.45145335828353,10.395806105645104,0.5
63.45170230682131,10.395484585116256,0.5
63.45195125535909,10.395806223100182,0.5
63.45220020389687,10.395484696980425,0.5
63.45244915243466,10.395806340559858,0.5
63.45269810097244,10.39548480884897,0.5
63.45294704951022,10.39580645802413,0.5
63.453195998048,10.395484920721893,0.5
63.45344494658578,10.395806575492996,0.5
63.453693895123564,10.395485032599193,0.5
63.453942843661345,10.39580669296646,0.5
63.454191792199126,10.395485144480872,0.5
63.454440740736906,10.39580681044452,0.5
63.454689689274694,10.395485256366928,0.5
63.448714924367934,10.396127005425464,0.5
63.448963872905715,10.39644861543279,0.5
63.449212821443496,10.396127128447166,0.5
63.449461769981276,10.396448744048906,0.5
63.44971071851906,10.396127251473683,0.5
63.44995966705684,10.396448872670051,0.5
63.450208615594626,10.396127374505012,0.5
63.45045756413241,10.39644900129623,0.5
63.45070651267019,10.396127497541153,0.5
63.45095546120797,10.39644912992744,0.5
63.45120440974575,10.39612762058211,0.5
63.45145335828353,10.396449258563685,0.5
63.45170230682131,10.396127743627881,0.5
63.45195125535909,10.396449387204962,0.5
63.45220020389687,10.396127866678468,0.5
63.45244915243466,10.396449515851273,0.5
63.45269810097244,10.396127989733866,0.5
63.45294704951022,10.396449644502617,0.5
63.453195998048,10.396128112794083,0.5
63.45344494658578,10.396449773158995,0.5
63.453693895123564,10.396128235859113,0.5
63.453942843661345,10.396449901820409,0.5
63.454191792199126,10.396128358928959,0.5
63.454440740736906,10.396450030486855,0.5
63.454689689274694,10.396128482003622,0.5
63.454938637812475,10.396450159158338,0.5
63.44846597583015,10.397091572632293,0.5
63.448714924367934,10.396770096827778,0.5
63.448963872905715,10.397091712426947,0.5
63.449212821443496,10.396770231033273,0.5
63.449461769981276,10.39709185222707,0.5
63.44971071851906,10.396770365244016,0.5
63.44995966705684,10.397091992032664,0.5
63.450208615594626,10.396770499460011,0.5
63.45045756413241,10.397092131843728,0.5
63.45070651267019,10.396770633681259,0.5
63.45095546120797,10.397092271660261,0.5
63.45120440974575,10.396770767907757,0.5
63.45145335828353,10.397092411482266,0.5
63.45170230682131,10.396770902139506,0.5
63.45195125535909,10.397092551309742,0.5
63.45220020389687,10.39677103637651,0.5
63.45244915243466,10.397092691142687,0.5
63.45269810097244,10.396771170618765,0.5
