lat,lon,depth,salinity
63.451637268066406,10.401542663574219,6.5,28.44820785522461
63.451637268066406,10.401542663574219,7.5,28.44820785522461
63.451637268066406,10.401542663574219,8.5,28.44820785522461
63.451637268066406,10.401542663574219,9.5,28.44820785522461
63.45185089111328,10.4019775390625,-0.5,27.547391891479492
63.45185089111328,10.4019775390625,0.5,27.547391891479492
63.45185089111328,10.4019775390625,1.5,27.625816345214844
63.45185089111328,10.4019775390625,2.5,27.849023818969727
63.45185089111328,10.4019775390625,3.5,28.207223892211914
63.45185089111328,10.4019775390625,4.5,28.427898406982422
63.45185089111328,10.4019775390625,5.5,28.427898406982422
63.45185089111328,10.4019775390625,6.5,28.427898406982422
63.45185089111328,10.4019775390625,7.5,28.427898406982422
63.45185089111328,10.4019775390625,8.5,28.427898406982422
63.45185089111328,10.4019775390625,9.5,28.427898406982422
63.452064514160156,10.402420043945312,-0.5,27.512849807739258
63.452064514160156,10.402420043945312,0.5,27.512849807739258
63.452064514160156,10.402420043945312,1.5,27.59236717224121
63.452064514160156,10.402420043945312,2.5,27.819942474365234
63.452064514160156,10.402420043945312,3.5,28.18463134765625
63.452064514160156,10.402420043945312,4.5,28.410274505615234
63.452064514160156,10.402420043945312,5.5,28.410274505615234
63.452064514160156,10.402420043945312,6.5,28.410274505615234
63.452064514160156,10.402420043945312,7.5,28.410274505615234
63.452064514160156,10.402420043945312,8.5,28.410274505615234
63.452064514160156,10.402420043945312,9.5,28.410274505615234
63.4522819519043,10.40286636352539,-0.5,27.477392196655273
63.4522819519043,10.40286636352539,0.5,27.477392196655273
63.4522819519043,10.40286636352539,1.5,27.558765411376953
63.4522819519043,10.40286636352539,2.5,27.79108238220215
63.4522819519043,10.40286636352539,3.5,28.162599563598633
63.4522819519043,10.40286636352539,4.5,28.39152717590332
63.4522819519043,10.40286636352539,5.5,28.39152717590332
63.4522819519043,10.40286636352539,6.5,28.39152717590332
63.4522819519043,10.40286636352539,7.5,28.39152717590332
63.4522819519043,10.40286636352539,8.5,28.39152717590332
63.4522819519043,10.40286636352539,9.5,28.39152717590332
63.452491760253906,10.403301239013672,-0.5,27.437734603881836
63.452491760253906,10.403301239013672,0.5,27.437734603881836
63.452491760253906,10.403301239013672,1.5,27.52223777770996
63.452491760253906,10.403301239013672,2.5,27.76023292541504
63.452491760253906,10.403301239013672,3.5,28.13661003112793
63.452491760253906,10.403301239013672,4.5,28.3704776763916
63.452491760253906,10.403301239013672,5.5,28.3704776763916
63.452491760253906,10.403301239013672,6.5,28.3704776763916
63.452491760253906,10.403301239013672,7.5,28.3704776763916
63.452491760253906,10.403301239013672,8.5,28.3704776763916
63.452491760253906,10.403301239013672,9.5,28.3704776763916
63.45271301269531,10.403743743896484,-0.5,27.397071838378906
63.45271301269531,10.403743743896484,0.5,27.397071838378906
