lat,lon,depth,salinity
63.45039590026603,10.396349958496696,0.095839,22.423
63.45039759611532,10.396351149563866,0.082547,22.421
63.45039930075012,10.396351703976404,0.095081,22.377001
63.45040133627053,10.396354182563114,0.086943,22.374001
63.450404440948255,10.396355785630876,0.080495,22.327
63.45040806404395,10.39636046785699,0.084981,22.334
63.45041275738394,10.396365132017882,0.086892,22.358
63.45041860735025,10.396371850648872,0.081952,22.388
63.45042475503634,10.396380928283458,0.077739,22.409
63.45043215856772,10.396390849070656,0.084635,22.406
63.45044056794314,10.39640108483699,0.078971,22.421
63.45044996423509,10.39641106518101,0.087032,22.424999
63.45046023504632,10.39642163710833,0.091206,22.489
63.45047150977919,10.396432513587254,0.080046,22.518
63.45048315926241,10.396438820213705,0.078836,22.518999
63.4504953806044,10.39644376912934,0.0872,22.528
63.45050774423958,10.39644612551355,0.092981,22.513
63.4505202816719,10.396444670055894,0.105961,22.490999
63.45053306501812,10.396440387190394,0.119742,22.565001
63.45054560793016,10.396432163544802,0.14766,22.632999
63.450558326579696,10.396418214421969,0.212265,22.686001
63.45057183832517,10.396401071898673,0.321506,22.747
63.450580922910575,10.3963779735645,0.445736,22.780001
63.45058864034937,10.396349033291184,0.512007,22.83
63.45059276073465,10.396317888049532,0.520285,22.834
63.45059260968288,10.396286565343113,0.527816,22.830999
63.4505886400709,10.396257962131768,0.541854,22.815001
63.45058162280627,10.39623417873531,0.601373,22.872
63.4505717459334,10.396214763238753,0.629092,22.936001
63.450559704703714,10.396201684665767,0.567819,22.91
63.45054672068275,10.396192650751663,0.541971,22.857
63.45053277853628,10.396185471882724,0.637113,22.885
63.45051854634164,10.39617559054419,0.669993,22.966999
63.45050359643771,10.396161762781778,0.614735,22.940001
63.450489266371584,10.3961457627823,0.531522,22.885
63.450475067890736,10.396129722968302,0.529606,22.863001
63.4504617546281,10.396113338785089,0.597907,22.877001
63.450449412929785,10.39609462976025,0.648884,22.996
63.45043796906204,10.396073743710152,0.606874,22.940001
63.45042881182086,10.396049564196025,0.477395,22.868
63.45042120350047,10.396024202087206,0.391254,22.827
63.45041654852754,10.395996764813525,0.418772,22.802999
63.45041253971307,10.395966522970763,0.452656,22.804001
63.4504107830029,10.395935068060735,0.453616,22.802999
63.450410392343386,10.395904098154103,0.464638,22.801001
63.45041155307501,10.395872204430452,0.481249,22.84
63.45041428381987,10.39583928756714,0.477854,22.816
63.45041633277907,10.395803912216945,0.489279,22.811001
63.45041888916984,10.395766841150678,0.5015,22.806999
63.45041979822935,10.395729748693675,0.51594,22.823999
63.45042089974401,10.39569206320893,0.526465,22.846001
63.4504212108936,10.395654954621271,0.52831,22.844
63.450421817032094,10.395618186521748,0.518423,22.82
63.45042228362623,10.39558138342704,0.495757,22.805
63.45042338212255,10.395544359712922,0.486628,22.804001
63.45042436054101,10.39550743534245,0.47118,22.805
63.45042587079829,10.39547097724171,0.48816,22.796
63.45042703426977,10.395435220082428,0.500226,22.785999
63.450430445722304,10.395402637031644,0.526561,22.781
63.45043637545904,10.395372427709436,0.486324,22.773001
63.4504442995913,10.395344068823992,0.487968,22.76
63.45045496325393,10.395317276594175,0.441126,22.743999
63.45046634626978,10.3952964192113,0.426499,22.733999
63.45047866082997,10.39528007809832,0.596245,22.874001
63.45049361402174,10.395267379778092,0.718996,23.190001
63.45050879119055,10.395260391677306,0.645456,23.171
63.45052336332579,10.395258841852334,0.640394,23.138
63.45053880395262,10.39526261975437,0.622505,23.208
63.45055458039678,10.39527182519886,0.642617,23.167
63.45056813134476,10.395285530064571,0.772035,23.288
63.45057958289311,10.395303255359018,1.059815,24.530001
63.45058953049036,10.395325545917297,1.467696,26.695
63.45059652226079,10.395350706018938,1.817266,28.568001
63.45060072489585,10.395378851633955,1.867719,29.263
63.4506046188427,10.395407955814086,1.765276,29.465
63.45060459005168,10.39543876511228,1.508566,28.531
63.45060399049785,10.395471398925816,1.140229,27.450001
63.45060343480876,10.395506852873275,0.802604,25.683001
63.45060386603621,10.395543568170751,0.621995,24.337999
63.45060476742411,10.395580436943163,0.579823,23.688999
63.45060645286191,10.395616942251236,0.561381,23.395
63.45060906874813,10.395654646959455,0.527593,23.187
63.45061175728113,10.395691712563,0.465369,22.92
63.4506153595359,10.395728490218682,0.404685,22.794001
63.4506185799077,10.395764891769684,0.374315,22.716
63.45062180000103,10.395801212374266,0.337914,22.679001
63.45062462807839,10.39583778677864,0.336499,22.669001
63.45062730646042,10.395873381025329,0.333196,22.663
63.450629839009885,10.395907961390382,0.324557,22.666
63.45063216786628,10.39594330467398,0.324961,22.666
63.45063445203147,10.395978050557185,0.32368,22.669001
63.45063640338868,10.396012520954876,0.336451,22.674
63.450638388468654,10.396046800015698,0.347348,22.686001
63.45064072061288,10.396080916020312,0.364856,22.698
63.45064284029648,10.396116141508283,0.377251,22.705
63.45064504167289,10.396150328044392,0.393713,22.712999
63.450647262515815,10.396184135524562,0.419214,22.718
63.450649725149376,10.39621843438555,0.425258,22.73
63.45065220424008,10.396252232778409,0.435465,22.745001
63.45065423455025,10.396286011390307,0.447065,22.746
63.45065660891532,10.396320312690545,0.474576,22.757999
63.45065883085418,10.396354397429343,0.488817,22.763
63.45066083293029,10.396388533006787,0.492052,22.777
63.45066280484095,10.396422382162488,0.499942,22.799999
63.45066480472517,10.39645628039159,0.499547,22.804001
63.45066678459492,10.39648965237313,0.507677,22.820999
63.45066886562399,10.39652289620928,0.500988,22.827999
63.45067116815973,10.396556522229714,0.509287,22.832001
63.450673418889615,10.396590502745855,0.508997,22.863001
