timestamp,lat,lon,x,y,z,depth,salinity,temperature
1622117038.0,63.44761951193167,10.418771705219656,-34.295,454.66995,11.711,10.741,32.709999999999994,6.63
1622117039.0,63.447617606155,10.418769330288454,-34.50715,454.5518,11.4678,10.4982,32.7385,6.6205
1622117040.0,63.447615428637846,10.418767965086582,-34.74955,454.4839,11.227,10.257,32.749,6.6129999999999995
1622117041.0,63.44761308088987,10.418767258973947,-35.0109,454.4488,10.9702,10.0002,32.726,6.619
1622117042.0,63.447610703048326,10.418766766872432,-35.2756,454.42434999999995,10.7262,9.7562,32.629999999999995,6.6925
1622117043.0,63.44760843075887,10.418765971357635,-35.52855,454.3848,10.473,9.503,32.552499999999995,6.7475000000000005
1622117044.0,63.44760639427727,10.418764423329392,-35.755250000000004,454.30780000000004,10.2362,9.2666,32.4045,6.797000000000001
1622117045.0,63.4476046088749,10.418761960016495,-35.954,454.18525,9.9984,9.0284,32.2355,6.878
1622117046.0,63.44760291824483,10.418759043573237,-36.1422,454.04015,9.7792,8.8098,32.2525,6.8765
1622117047.0,63.447601122511834,10.418756336093416,-36.3421,453.90545000000003,9.552200000000001,8.5822,32.413,6.7235
1622117048.0,63.44759916103959,10.418754018420119,-36.560449999999996,453.79015,9.3126,8.3428,32.423500000000004,6.6965
1622117049.0,63.44759705943011,10.418752115681235,-36.7944,453.6955,9.0654,8.0956,32.13,6.9719999999999995
1622117050.0,63.447594857209275,10.418750263150148,-37.03955,453.60335,8.8264,7.856399999999999,31.9635,7.083
1622117051.0,63.44759274616748,10.418747574662314,-37.27455,453.4696,8.5932,7.6232,31.921,7.082000000000001
1622117052.0,63.44759082332281,10.418743716658188,-37.488600000000005,453.27765,8.3878,7.4178,31.764499999999998,7.175
1622117053.0,63.447588856460676,10.41873943863803,-37.707550000000005,453.0648,8.1692,7.199199999999999,31.401,7.402
1622117054.0,63.447586681189314,10.4187354871092,-37.9497,452.8682,7.948400000000001,6.978399999999999,31.140500000000003,7.583500000000001
1622117055.0,63.447584272355876,10.418732141395523,-38.21785,452.70175,7.7082,6.738200000000001,31.316,7.4005
1622117056.0,63.4475815774089,10.418729363298187,-38.517849999999996,452.56355,7.4702,6.500200000000001,31.1515,7.5600000000000005
